mass,ctau = 1,ctau = 10,ctau = 100,what
0.67,17.07289135459394,10.96080758694135,12.25963453715143,nevtUL
0.67,31.976299277388645,22.063175419470507,24.652525971445808,nevtULup
0.67,8.772259093796885,5.541072470151163,6.129817268575715,nevtULdown
0.67,51.501650163581715,33.24643482090697,37.15646482002598,nevtULupup
0.67,5.093569796398191,3.073879618478017,3.4424698428595497,nevtULdowndown
0.67,34.900385641987604,25.662850235846076,29.427564785734862,nevtULobs
0.67,0.0003675676269755413,0.0011006665148291551,0.011208786586352841,BRbrUL
0.67,0.0006884277654403784,0.0022155482798498307,0.02253940780951387,BRbrULup
0.67,0.0001888607144128472,0.0005564255074966578,0.005604393293176421,BRbrULdown
0.67,0.0011087951620367155,0.0033385530449799453,0.03397155789668172,BRbrULupup
0.67,0.0001096610599816532,0.00030867400415872983,0.003147394784211396,BRbrULdowndown
0.67,0.0007513813369113276,0.002577021784719923,0.02690514896180709,BRbrULobs
0.67,0.0337298,0.033924800000000005,0.033889499999999996,Significance
0.67,0.0,0.0320219,0.0,posSignificance
0.675,16.88055281342547,50.64140308156783,515.2567754648936,xsecBRbrUL
0.675,16.667575435368526,10.705421367185288,11.98572611332436,nevtUL
0.675,30.99584203770287,21.536052341004325,24.132180354605175,nevtULup
0.675,8.577465721125323,5.467486156340247,6.06174654007209,nevtULdown
0.675,50.39261111161128,32.450156385912535,36.39344040156918,nevtULupup
0.675,4.971031270197631,3.08850363029907,3.375290687085595,nevtULdowndown
0.675,24.270329142729608,17.11197957327863,19.356258838184747,nevtULobs
0.675,0.0003472600232752351,0.0010417748166878448,0.010599657595239191,BRbrUL
0.675,0.0006457817976697354,0.002095734134155665,0.021341456192713385,BRbrULup
0.675,0.0001787069125626941,0.0005320565340588995,0.005360746370006025,BRbrULdown
0.675,0.0010499031113058274,0.0031578164521434684,0.032184784077498314,BRbrULupup
0.675,0.00010356877887156132,0.0003005510192393783,0.0029849610469351736,BRbrULdowndown
0.675,0.0005056593321376231,0.0016652151065965554,0.017117837840587426,BRbrULobs
0.675,-0.0110335,-0.0108428,-0.0108506,Significance
0.675,0.0,0.0,0.0,posSignificance
0.68,17.86771964461995,54.9849176877441,554.7422412239754,xsecBRbrUL
0.68,16.305532993441407,10.746459301423311,11.95760085845092,nevtUL
0.68,31.620121992806254,21.608679385267703,24.042862936031213,nevtULup
0.68,8.7383243114023,5.440756773790617,6.042631038790144,nevtULdown
0.68,49.18685643325418,32.567366787796324,36.23450936288597,nevtULupup
0.68,4.864634152739424,3.0290738066848464,3.36174543707339,nevtULdowndown
0.68,28.01668928707335,21.068462400636005,23.61732553893331,nevtULobs
0.68,0.0003675676269755414,0.0011311278728293173,0.011411936903273877,BRbrUL
0.68,0.0007127968898807457,0.0022744402469817514,0.02294570943184961,BRbrULup
0.68,0.00019698375589296968,0.0005726715621864768,0.005766886264287866,BRbrULdown
0.68,0.0011087951620367155,0.0034279063722367823,0.03458101164817689,BRbrULupup
0.68,0.0001096610599816532,0.00031882778462154904,0.0032083381329488835,BRbrULdowndown
0.68,0.0006315664750795213,0.0022175792408072074,0.022539590680843418,BRbrULobs
0.68,-0.011039100000000001,-0.0107887,0.0,Significance
0.68,0.0,0.0,0.0,posSignificance
0.685,17.867719644619942,53.997758249001386,544.8734128130681,xsecBRbrUL
0.685,16.82282111447402,10.872668775508764,12.11994679275388,nevtUL
0.685,32.62326083525073,21.88447590829095,24.371632137602912,nevtULup
0.685,9.01554501714906,5.505903566391091,6.1258426724245165,nevtULdown
0.685,50.74729463261224,32.9757906738008,36.7330996091979,nevtULupup
0.685,5.018963205423188,3.1405514927429334,3.4032459291247315,nevtULdowndown
0.685,35.039798674898925,26.37665715740426,29.663130646758137,nevtULobs
0.685,0.0003675676269755412,0.0011108204212035909,0.01120891928758623,BRbrUL
0.685,0.0007127968898807455,0.0022358560945980872,0.022539674654385358,BRbrULup
0.685,0.00019698375589296955,0.0005625178366972481,0.005665377683399562,BRbrULdown
0.685,0.0011087951620367153,0.003369014769244529,0.03397196008719522,BRbrULupup
0.685,0.00010966105998165317,0.00032085854945185986,0.0031474320463330896,BRbrULdowndown
0.685,0.0007655966595015415,0.0026948056653330263,0.02743342383610325,BRbrULobs
0.685,-0.011039499999999999,-0.198848,-2.33603,Significance
0.685,0.00023693,0.0,0.0,posSignificance
0.69,22.211253701875616,67.52187986569086,679.1199746036685,xsecBRbrUL
0.69,20.39583806274626,13.250399575878534,14.748160673957686,nevtUL
0.69,36.893804851278794,25.70655005437253,28.874669226484016,nevtULup
0.69,11.784261991808954,7.225729593278791,8.017168738459556,nevtULdown
0.69,61.55010686490984,40.15800924093012,44.758952743057634,nevtULupup
0.69,7.342501702588653,4.397427929421677,4.844599291154705,nevtULdowndown
0.69,44.05501021553193,32.738560355606324,36.59173004425257,nevtULobs
0.69,0.0004569210832568882,0.0013890332759184884,0.013970586200233046,BRbrUL
0.69,0.0008265194706024602,0.0026948057852980035,0.027352295947258597,BRbrULup
0.69,0.0002639988481039799,0.0007574699004643219,0.007594475637917383,BRbrULdown
0.69,0.0013788862912507873,0.004209745586226648,0.04239910463093983,BRbrULupup
